,Disaster Type,Disaster Number,Incident Type,Title,Incident Begin Date,State ,Declared County/Area,FIPS Code
21976,DR,1132,Fire,"HEAVY RAINS, HIGH WINDS, FLOODING, AND SLIDES",7/18/1996,WV,Webster (County),54101
22649,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Anderson (County),48001
22650,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Bastrop (County),48021
22651,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Bosque (County),48035
22652,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Bowie (County),48037
22653,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Briscoe (County),48045
22654,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Caldwell (County),48055
22655,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Camp (County),48063
22656,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Cass (County),48067
22657,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Cherokee (County),48073
22658,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Clay (County),48077
22659,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Colorado (County),48089
22660,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Coryell (County),48099
22661,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Crockett (County),48105
22662,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Edwards (County),48137
22663,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Fayette (County),48149
22664,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Foard (County),48155
22665,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Franklin (County),48159
22666,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Grayson (County),48181
22667,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Gregg (County),48183
22668,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Grimes (County),48185
22669,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Hall (County),48191
22670,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Hardin (County),48199
22671,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Harrison (County),48203
22672,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Henderson (County),48213
22673,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Hill (County),48217
22674,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Houston (County),48225
22675,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Howard (County),48227
22676,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Hunt (County),48231
22677,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Jefferson (County),48245
22678,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Kendall (County),48259
22679,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Kimble (County),48267
22680,DR,4029,Fire,WILDFIRES,8/30/2011,TX,La Salle (County),48283
22681,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Lee (County),48287
22682,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Leon (County),48289
22683,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Limestone (County),48293
22684,DR,4029,Fire,WILDFIRES,8/30/2011,TX,McCulloch (County),48307
22685,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Marion (County),48315
22686,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Matagorda (County),48321
22687,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Menard (County),48327
22688,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Montague (County),48337
22689,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Montgomery (County),48339
22690,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Morris (County),48343
22691,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Navarro (County),48349
22692,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Newton (County),48351
22693,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Nolan (County),48353
22694,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Orange (County),48361
22695,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Panola (County),48365
22696,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Pecos (County),48371
22697,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Polk (County),48373
22698,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Red River (County),48387
22699,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Reeves (County),48389
22700,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Roberts (County),48393
22701,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Rusk (County),48401
22702,DR,4029,Fire,WILDFIRES,8/30/2011,TX,San Augustine (County),48405
22703,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Shelby (County),48419
22704,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Smith (County),48423
22705,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Sutton (County),48435
22706,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Titus (County),48449
22707,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Travis (County),48453
22708,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Tyler (County),48457
22709,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Upshur (County),48459
22710,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Walker (County),48471
22711,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Waller (County),48473
22712,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Williamson (County),48491
22713,DR,4029,Fire,WILDFIRES,8/30/2011,TX,Wise (County),48497
22730,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Anderson (County),48001
22731,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Andrews (County),48003
22732,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Archer (County),48009
22733,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Armstrong (County),48011
22734,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Bailey (County),48017
22735,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Bastrop (County),48021
22736,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Baylor (County),48023
22737,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Blanco (County),48031
22738,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Brewster (County),48043
22739,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Briscoe (County),48045
22740,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Brooks (County),48047
22741,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Brown (County),48049
22742,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Burnet (County),48053
22743,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Callahan (County),48059
22744,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Carson (County),48065
22745,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Cass (County),48067
22746,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Castro (County),48069
22747,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Childress (County),48075
22748,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Clay (County),48077
22749,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Cochran (County),48079
22750,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Coke (County),48081
22751,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Coleman (County),48083
22752,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Concho (County),48095
22753,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Coryell (County),48099
22754,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Cottle (County),48101
22755,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Crane (County),48103
22756,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Crockett (County),48105
22757,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Crosby (County),48107
22758,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Culberson (County),48109
22759,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Dawson (County),48115
22760,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Deaf Smith (County),48117
22761,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Dickens (County),48125
22762,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Donley (County),48129
22763,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Duval (County),48131
22764,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Eastland (County),48133
22765,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Erath (County),48143
22766,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Fisher (County),48151
22767,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Foard (County),48155
22768,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Franklin (County),48159
22769,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Frio (County),48163
22770,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Garza (County),48169
22771,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Glasscock (County),48173
22772,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Gonzales (County),48177
22773,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Hall (County),48191
22774,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Hansford (County),48195
22775,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Hardeman (County),48197
22776,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Hardin (County),48199
22777,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Harrison (County),48203
22778,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Hartley (County),48205
22779,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Haskell (County),48207
22780,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Hemphill (County),48211
22781,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Hockley (County),48219
22782,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Houston (County),48225
22783,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Howard (County),48227
22784,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Hutchinson (County),48233
22785,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Irion (County),48235
22786,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Jack (County),48237
22787,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Jasper (County),48241
22788,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Jeff Davis (County),48243
22789,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Jim Hogg (County),48247
22790,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Jones (County),48253
22791,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Kent (County),48263
22792,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Kimble (County),48267
22793,DR,1999,Fire,WILDFIRES,4/6/2011,TX,King (County),48269
22794,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Knox (County),48275
22795,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Lamar (County),48277
22796,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Lamb (County),48279
22797,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Lampasas (County),48281
22798,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Lee (County),48287
22799,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Leon (County),48289
22800,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Live Oak (County),48297
22801,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Lynn (County),48305
22802,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Marion (County),48315
22803,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Martin (County),48317
22804,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Mason (County),48319
22805,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Menard (County),48327
22806,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Midland (County),48329
22807,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Mills (County),48333
22808,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Mitchell (County),48335
22809,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Montague (County),48337
22810,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Moore (County),48341
22811,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Morris (County),48343
22812,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Motley (County),48345
22813,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Newton (County),48351
22814,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Nolan (County),48353
22815,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Ochiltree (County),48357
22816,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Oldham (County),48359
22817,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Palo Pinto (County),48363
22818,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Panola (County),48365
22819,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Pecos (County),48371
22820,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Potter (County),48375
22821,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Presidio (County),48377
22822,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Randall (County),48381
22823,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Reagan (County),48383
22824,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Red River (County),48387
22825,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Roberts (County),48393
22826,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Rusk (County),48401
22827,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Sabine (County),48403
22828,DR,1999,Fire,WILDFIRES,4/6/2011,TX,San Augustine (County),48405
22829,DR,1999,Fire,WILDFIRES,4/6/2011,TX,San Saba (County),48411
22830,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Scurry (County),48415
22831,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Shackelford (County),48417
22832,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Somervell (County),48425
22833,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Stephens (County),48429
22834,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Sterling (County),48431
22835,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Stonewall (County),48433
22836,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Sutton (County),48435
22837,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Swisher (County),48437
22838,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Terrell (County),48443
22839,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Terry (County),48445
22840,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Throckmorton (County),48447
22841,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Tom Green (County),48451
22842,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Trinity (County),48455
22843,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Tyler (County),48457
22844,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Upton (County),48461
22845,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Val Verde (County),48465
22846,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Walker (County),48471
22847,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Wheeler (County),48483
22848,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Wichita (County),48485
22849,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Wilbarger (County),48487
22850,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Winkler (County),48495
22851,DR,1999,Fire,WILDFIRES,4/6/2011,TX,Young (County),48503
23577,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Anderson (County),48001
23578,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Andrews (County),48003
23579,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Angelina (County),48005
23580,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Aransas (County),48007
23581,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Archer (County),48009
23582,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Armstrong (County),48011
23583,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Atascosa (County),48013
23584,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Austin (County),48015
23585,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Bailey (County),48017
23586,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Bandera (County),48019
23587,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Bastrop (County),48021
23588,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Baylor (County),48023
23589,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Bee (County),48025
23590,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Bell (County),48027
23591,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Bexar (County),48029
23592,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Blanco (County),48031
23593,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Borden (County),48033
23594,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Bosque (County),48035
23595,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Bowie (County),48037
23596,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Brazoria (County),48039
23597,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Brazos (County),48041
23598,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Brewster (County),48043
23599,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Briscoe (County),48045
23600,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Brooks (County),48047
23601,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Brown (County),48049
23602,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Burleson (County),48051
23603,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Burnet (County),48053
23604,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Caldwell (County),48055
23605,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Calhoun (County),48057
23606,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Callahan (County),48059
23607,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Cameron (County),48061
23608,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Camp (County),48063
23609,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Carson (County),48065
23610,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Cass (County),48067
23611,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Castro (County),48069
23612,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Chambers (County),48071
23613,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Cherokee (County),48073
23614,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Childress (County),48075
23615,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Clay (County),48077
23616,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Cochran (County),48079
23617,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Coke (County),48081
23618,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Coleman (County),48083
23619,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Collin (County),48085
23620,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Collingsworth (County),48087
23621,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Colorado (County),48089
23622,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Comal (County),48091
23623,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Comanche (County),48093
23624,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Concho (County),48095
23625,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Cooke (County),48097
23626,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Coryell (County),48099
23627,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Cottle (County),48101
23628,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Crane (County),48103
23629,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Crockett (County),48105
23630,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Crosby (County),48107
23631,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Culberson (County),48109
23632,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Dallam (County),48111
23633,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Dallas (County),48113
23634,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Dawson (County),48115
23635,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Deaf Smith (County),48117
23636,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Delta (County),48119
23637,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Denton (County),48121
23638,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,DeWitt (County),48123
23639,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Dickens (County),48125
23640,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Dimmit (County),48127
23641,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Donley (County),48129
23642,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Duval (County),48131
23643,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Eastland (County),48133
23644,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Ector (County),48135
23645,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Edwards (County),48137
23646,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Ellis (County),48139
23647,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,El Paso (County),48141
23648,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Erath (County),48143
23649,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Falls (County),48145
23650,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Fannin (County),48147
23651,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Fayette (County),48149
23652,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Fisher (County),48151
23653,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Floyd (County),48153
23654,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Foard (County),48155
23655,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Fort Bend (County),48157
23656,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Franklin (County),48159
23657,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Freestone (County),48161
23658,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Frio (County),48163
23659,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Gaines (County),48165
23660,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Galveston (County),48167
23661,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Garza (County),48169
23662,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Gillespie (County),48171
23663,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Glasscock (County),48173
23664,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Goliad (County),48175
23665,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Gonzales (County),48177
23666,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Gray (County),48179
23667,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Grayson (County),48181
23668,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Gregg (County),48183
23669,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Grimes (County),48185
23670,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Guadalupe (County),48187
23671,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hale (County),48189
23672,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hall (County),48191
23673,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hamilton (County),48193
23674,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hansford (County),48195
23675,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hardeman (County),48197
23676,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hardin (County),48199
23677,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Harris (County),48201
23678,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Harrison (County),48203
23679,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hartley (County),48205
23680,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Haskell (County),48207
23681,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hays (County),48209
23682,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hemphill (County),48211
23683,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Henderson (County),48213
23684,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hidalgo (County),48215
23685,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hill (County),48217
23686,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hockley (County),48219
23687,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hood (County),48221
23688,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hopkins (County),48223
23689,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Houston (County),48225
23690,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Howard (County),48227
23691,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hudspeth (County),48229
23692,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hunt (County),48231
23693,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Hutchinson (County),48233
23694,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Irion (County),48235
23695,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Jack (County),48237
23696,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Jackson (County),48239
23697,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Jasper (County),48241
23698,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Jeff Davis (County),48243
23699,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Jefferson (County),48245
23700,DR,1624,Fire,EXTREME WILDFIRE THREAT,11/27/2005,TX,Jim Hogg (County),48247
