,Disaster Type,Disaster Number,Incident Type,Title,Incident Begin Date,State ,Declared County/Area,FIPS Code
22913,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Dawson (County),48115
22914,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Floyd (County),48153
22915,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Foard (County),48155
22916,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Garza (County),48169
22917,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Hidalgo (County),48215
22918,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Jim Hogg (County),48247
22919,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Jim Wells (County),48249
22920,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Lamb (County),48279
22921,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Lubbock (County),48303
22922,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Lynn (County),48305
22923,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Maverick (County),48323
22924,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Motley (County),48345
22925,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Starr (County),48427
22926,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Terry (County),48445
22927,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Val Verde (County),48465
22928,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Webb (County),48479
22929,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Willacy (County),48489
22930,DR,1931,Hurricane,HURRICANE ALEX,6/30/2010,TX,Zapata (County),48505
22972,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Anderson (County),48001
22973,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Angelina (County),48005
22974,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Aransas (County),48007
22975,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Austin (County),48015
22976,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Bowie (County),48037
22977,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Brazoria (County),48039
22978,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Brazos (County),48041
22979,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Burleson (County),48051
22980,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Calhoun (County),48057
22981,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Cass (County),48067
22982,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Chambers (County),48071
22983,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Cherokee (County),48073
22984,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Fort Bend (County),48157
22985,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Galveston (County),48167
22986,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Gregg (County),48183
22987,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Grimes (County),48185
22988,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Hardin (County),48199
22989,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Harris (County),48201
22990,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Harrison (County),48203
22991,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Houston (County),48225
22992,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Jasper (County),48241
22993,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Jefferson (County),48245
22994,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Leon (County),48289
22995,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Liberty (County),48291
22996,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Madison (County),48313
22997,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Marion (County),48315
22998,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Matagorda (County),48321
22999,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Milam (County),48331
23000,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Montgomery (County),48339
23001,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Morris (County),48343
23002,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Nacogdoches (County),48347
23003,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Newton (County),48351
23004,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Nueces (County),48355
23005,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Orange (County),48361
23006,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Panola (County),48365
23007,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Polk (County),48373
23008,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Robertson (County),48395
23009,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Rusk (County),48401
23010,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Sabine (County),48403
23011,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,San Augustine (County),48405
23012,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,San Jacinto (County),48407
23013,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,San Patricio (County),48409
23014,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Shelby (County),48419
23015,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Smith (County),48423
23016,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Trinity (County),48455
23017,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Tyler (County),48457
23018,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Upshur (County),48459
23019,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Walker (County),48471
23020,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Waller (County),48473
23021,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Washington (County),48477
23022,DR,1791,Hurricane,HURRICANE IKE,9/7/2008,TX,Wharton (County),48481
23173,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Aransas (County),48007
23174,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Bexar (County),48029
23175,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Brooks (County),48047
23176,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Calhoun (County),48057
23177,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Cameron (County),48061
23178,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Hidalgo (County),48215
23179,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Jim Hogg (County),48247
23180,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Jim Wells (County),48249
23181,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Kenedy (County),48261
23182,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Kleberg (County),48273
23183,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Nueces (County),48355
23184,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Refugio (County),48391
23185,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,San Patricio (County),48409
23186,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Starr (County),48427
23187,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Victoria (County),48469
23188,DR,1780,Hurricane,HURRICANE DOLLY,7/22/2008,TX,Willacy (County),48489
23841,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Anderson (County),48001
23842,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Andrews (County),48003
23843,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Angelina (County),48005
23844,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Aransas (County),48007
23845,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Archer (County),48009
23846,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Armstrong (County),48011
23847,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Atascosa (County),48013
23848,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Austin (County),48015
23849,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Bailey (County),48017
23850,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Bandera (County),48019
23851,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Bastrop (County),48021
23852,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Baylor (County),48023
23853,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Bee (County),48025
23854,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Bell (County),48027
23855,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Bexar (County),48029
23856,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Blanco (County),48031
23857,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Borden (County),48033
23858,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Bosque (County),48035
23859,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Bowie (County),48037
23860,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Brazoria (County),48039
23861,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Brazos (County),48041
23862,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Brewster (County),48043
23863,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Briscoe (County),48045
23864,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Brooks (County),48047
23865,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Brown (County),48049
23866,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Burleson (County),48051
23867,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Burnet (County),48053
23868,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Caldwell (County),48055
23869,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Calhoun (County),48057
23870,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Callahan (County),48059
23871,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Cameron (County),48061
23872,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Camp (County),48063
23873,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Carson (County),48065
23874,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Cass (County),48067
23875,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Castro (County),48069
23876,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Chambers (County),48071
23877,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Cherokee (County),48073
23878,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Childress (County),48075
23879,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Clay (County),48077
23880,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Cochran (County),48079
23881,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Coke (County),48081
23882,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Coleman (County),48083
23883,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Collin (County),48085
23884,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Collingsworth (County),48087
23885,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Colorado (County),48089
23886,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Comal (County),48091
23887,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Comanche (County),48093
23888,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Concho (County),48095
23889,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Cooke (County),48097
23890,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Coryell (County),48099
23891,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Cottle (County),48101
23892,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Crane (County),48103
23893,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Crockett (County),48105
23894,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Crosby (County),48107
23895,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Culberson (County),48109
23896,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Dallam (County),48111
23897,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Dallas (County),48113
23898,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Dawson (County),48115
23899,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Deaf Smith (County),48117
23900,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Delta (County),48119
23901,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Denton (County),48121
23902,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,DeWitt (County),48123
23903,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Dickens (County),48125
23904,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Dimmit (County),48127
23905,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Donley (County),48129
23906,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Duval (County),48131
23907,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Eastland (County),48133
23908,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Ector (County),48135
23909,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Edwards (County),48137
23910,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Ellis (County),48139
23911,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,El Paso (County),48141
23912,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Erath (County),48143
23913,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Falls (County),48145
23914,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Fannin (County),48147
23915,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Fayette (County),48149
23916,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Fisher (County),48151
23917,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Floyd (County),48153
23918,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Foard (County),48155
23919,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Fort Bend (County),48157
23920,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Franklin (County),48159
23921,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Freestone (County),48161
23922,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Frio (County),48163
23923,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Gaines (County),48165
23924,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Galveston (County),48167
23925,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Garza (County),48169
23926,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Gillespie (County),48171
23927,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Glasscock (County),48173
23928,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Goliad (County),48175
23929,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Gonzales (County),48177
23930,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Gray (County),48179
23931,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Grayson (County),48181
23932,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Gregg (County),48183
23933,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Grimes (County),48185
23934,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Guadalupe (County),48187
23935,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hale (County),48189
23936,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hall (County),48191
23937,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hamilton (County),48193
23938,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hansford (County),48195
23939,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hardeman (County),48197
23940,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hardin (County),48199
23941,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Harris (County),48201
23942,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Harrison (County),48203
23943,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hartley (County),48205
23944,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Haskell (County),48207
23945,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hays (County),48209
23946,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hemphill (County),48211
23947,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Henderson (County),48213
23948,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hidalgo (County),48215
23949,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hill (County),48217
23950,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hockley (County),48219
23951,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hood (County),48221
23952,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hopkins (County),48223
23953,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Houston (County),48225
23954,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Howard (County),48227
23955,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hudspeth (County),48229
23956,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hunt (County),48231
23957,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Hutchinson (County),48233
23958,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Irion (County),48235
23959,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Jack (County),48237
23960,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Jackson (County),48239
23961,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Jasper (County),48241
23962,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Jeff Davis (County),48243
23963,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Jefferson (County),48245
23964,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Jim Hogg (County),48247
23965,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Jim Wells (County),48249
23966,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Johnson (County),48251
23967,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Jones (County),48253
23968,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Karnes (County),48255
23969,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Kaufman (County),48257
23970,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Kendall (County),48259
23971,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Kenedy (County),48261
23972,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Kent (County),48263
23973,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Kerr (County),48265
23974,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Kimble (County),48267
23975,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,King (County),48269
23976,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Kinney (County),48271
23977,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Kleberg (County),48273
23978,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Knox (County),48275
23979,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Lamar (County),48277
23980,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Lamb (County),48279
23981,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Lampasas (County),48281
23982,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,La Salle (County),48283
23983,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Lavaca (County),48285
23984,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Lee (County),48287
23985,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Leon (County),48289
23986,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Liberty (County),48291
23987,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Limestone (County),48293
23988,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Lipscomb (County),48295
23989,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Live Oak (County),48297
23990,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Llano (County),48299
23991,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Loving (County),48301
23992,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Lubbock (County),48303
23993,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Lynn (County),48305
23994,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,McCulloch (County),48307
23995,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,McLennan (County),48309
23996,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,McMullen (County),48311
23997,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Madison (County),48313
23998,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Marion (County),48315
23999,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Martin (County),48317
24000,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Mason (County),48319
24001,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Matagorda (County),48321
24002,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Maverick (County),48323
24003,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Medina (County),48325
24004,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Menard (County),48327
24005,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Midland (County),48329
24006,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Milam (County),48331
24007,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Mills (County),48333
24008,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Mitchell (County),48335
24009,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Montague (County),48337
24010,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Montgomery (County),48339
24011,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Moore (County),48341
24012,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Morris (County),48343
24013,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Motley (County),48345
24014,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Nacogdoches (County),48347
24015,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Navarro (County),48349
24016,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Newton (County),48351
24017,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Nolan (County),48353
24018,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Nueces (County),48355
24019,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Ochiltree (County),48357
24020,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Oldham (County),48359
24021,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Orange (County),48361
24022,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Palo Pinto (County),48363
24023,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Panola (County),48365
24024,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Parker (County),48367
24025,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Parmer (County),48369
24026,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Pecos (County),48371
24027,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Polk (County),48373
24028,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Potter (County),48375
24029,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Presidio (County),48377
24030,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Rains (County),48379
24031,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Randall (County),48381
24032,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Reagan (County),48383
24033,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Real (County),48385
24034,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Red River (County),48387
24035,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Reeves (County),48389
24036,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Refugio (County),48391
24037,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Roberts (County),48393
24038,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Robertson (County),48395
24039,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Rockwall (County),48397
24040,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Runnels (County),48399
24041,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Rusk (County),48401
24042,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Sabine (County),48403
24043,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,San Augustine (County),48405
24044,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,San Jacinto (County),48407
24045,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,San Patricio (County),48409
24046,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,San Saba (County),48411
24047,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Schleicher (County),48413
24048,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Scurry (County),48415
24049,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Shackelford (County),48417
24050,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Shelby (County),48419
24051,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Sherman (County),48421
24052,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Smith (County),48423
24053,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Somervell (County),48425
24054,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Starr (County),48427
24055,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Stephens (County),48429
24056,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Sterling (County),48431
24057,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Stonewall (County),48433
24058,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Sutton (County),48435
